country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,loc,res,rec,park,resMA7,recMA7,parkMA7,loch,town,dateTown,tests
IL,Israel,Center District,NA,NA,NA,NA,2020-07-18,-41,-20,43,-23,-9,4,hasharon,4,-41,43,9.285714285714285,-18.857142857142854,51.14285714285714,נתניה,נתניה,2020-07-18נתניה,18
IL,Israel,Center District,NA,NA,NA,NA,2020-07-18,-59,-25,-21,-30,-10,3,petach tikva,3,-59,-21,11.142857142857142,-30.14285714285714,-9.428571428571429,פתח תקווה,פתח תקווה,2020-07-18פתח תקווה,27
IL,Israel,Center District,NA,NA,NA,NA,2020-07-18,-52,-41,-46,-62,-8,4,ramla,4,-52,-46,11.285714285714285,-24.428571428571427,-33.42857142857143,רמלה,רמלה,2020-07-18רמלה,15
IL,Israel,Center District,NA,NA,NA,NA,2020-07-18,-62,-36,17,-30,-11,4,rehovot,4,-62,17,10.14285714285714,-29.714285714285708,17.57142857142857,רחובות,רחובות,2020-07-18רחובות,13
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-07-18,-45,-18,47,-19,-8,4,haifa-district,4,-45,47,8.428571428571429,-19.857142857142854,34.42857142857142,haifa-district,אזור חיפה,2020-07-18haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-18,-30,-12,73,-9,-5,4,hadera,4,-30,73,8.428571428571429,-12.142857142857142,41.57142857142857,חדרה,חדרה,2020-07-18חדרה,7
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-18,-54,-22,19,-25,-9,4,haifa,4,-54,19,8.857142857142856,-23.857142857142854,27.571428571428573,חיפה,חיפה,2020-07-18חיפה,8
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-07-18,-55,-37,-24,-33,-17,2,jerusalem,2,-55,-24,9.857142857142856,-33.14285714285714,-25.42857142857143,ירושלים,ירושלים,2020-07-18ירושלים,443
IL,Israel,North District,NA,NA,IL-Z,NA,2020-07-18,-26,-20,31,-6,-11,3,north,3,-26,31,6.142857142857142,-8.999999999999998,37.42857142857143,north,אזור צפון,2020-07-18north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-07-18,-31,-24,88,-3,-12,3,akko,3,-31,88,5.999999999999999,-8.999999999999998,72.57142857142857,עכו,עכו,2020-07-18עכו,1
IL,Israel,North District,NA,NA,NA,NA,2020-07-18,-32,NA,-11,-9,4,NA,golan,NA,-32,-11,NA,-9,22.857142857142858,קצרין,קצרין,2020-07-18קצרין,1
IL,Israel,North District,NA,NA,NA,NA,2020-07-18,-11,1,25,-1,-12,4,kinneret,4,-11,25,7.428571428571428,4.571428571428571,30.857142857142858,טבריה,טבריה,2020-07-18טבריה,9
IL,Israel,North District,NA,NA,NA,NA,2020-07-18,-14,20,24,-2,2,NA,tzfat,NA,-14,24,NA,-8,57.28571428571428,צפת,צפת,2020-07-18צפת,5
IL,Israel,North District,NA,NA,NA,NA,2020-07-18,-31,-22,15,-8,-13,4,yizrael,4,-31,15,6.999999999999998,-13.285714285714281,12.142857142857144,עפולה,עפולה,2020-07-18עפולה,6
IL,Israel,South District,NA,NA,IL-D,NA,2020-07-18,-48,-21,18,-24,-8,3,south,3,-48,18,8.142857142857142,-22.71428571428571,9,south,אזור דרום,2020-07-18south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-07-18,-54,-21,52,-20,-11,3,ashkelon,3,-54,52,8.571428571428571,-28.857142857142854,26,אשקלון,אשקלון,2020-07-18אשקלון,18
IL,Israel,South District,NA,NA,NA,NA,2020-07-18,-42,-24,12,-26,-6,2,be'er-sheva,2,-42,12,7.7142857142857135,-16.857142857142858,-0.5714285714285712,באר שבע,באר שבע,2020-07-18באר שבע,26
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-07-18,-51,-20,24,-36,-14,5,tlv,5,-51,24,11.428571428571429,-31.714285714285715,29.14285714285714,תל אביב-יפו,תל אביב-יפו,2020-07-18תל אביב-יפו,38
IL,Israel,NA,NA,NA,NA,NA,2020-07-19,-19,-1,5,-23,-30,11,israel,11,-19,5,9,-25.14285714285714,17.71428571428571,israel,ישראל,2020-07-19israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-07-19,-21,1,5,-32,-32,12,center,12,-21,5,10.142857142857142,-27.142857142857142,20.428571428571427,center,אזור מרכז,2020-07-19center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-07-19,-13,-3,24,-22,-32,11,hasharon,11,-13,24,9.285714285714285,-19,52.42857142857142,נתניה,נתניה,2020-07-19נתניה,17
IL,Israel,Center District,NA,NA,NA,NA,2020-07-19,-23,1,-12,-25,-35,14,petach tikva,14,-23,-12,11.142857142857144,-30.28571428571428,-8.857142857142858,פתח תקווה,פתח תקווה,2020-07-19פתח תקווה,20
IL,Israel,Center District,NA,NA,NA,NA,2020-07-19,-18,0,-35,-52,-34,14,ramla,14,-18,-35,11.285714285714286,-24.57142857142857,-33,רמלה,רמלה,2020-07-19רמלה,20
IL,Israel,Center District,NA,NA,NA,NA,2020-07-19,-21,1,-1,-25,-31,12,rehovot,12,-21,-1,10.142857142857142,-29.857142857142854,18.428571428571427,רחובות,רחובות,2020-07-19רחובות,16
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-07-19,-12,1,21,-19,-29,10,haifa-district,10,-12,21,8.428571428571427,-20.14285714285714,35.28571428571428,haifa-district,אזור חיפה,2020-07-19haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-19,-7,5,15,-14,-30,10,hadera,10,-7,15,8.428571428571427,-12.428571428571427,41.85714285714285,חדרה,חדרה,2020-07-19חדרה,9
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-19,-15,0,22,-21,-28,10,haifa,10,-15,22,8.999999999999998,-24.142857142857142,29.142857142857142,חיפה,חיפה,2020-07-19חיפה,16
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-07-19,-32,-11,-29,-25,-31,13,jerusalem,13,-32,-29,9.999999999999998,-33.285714285714285,-25.142857142857142,ירושלים,ירושלים,2020-07-19ירושלים,188
IL,Israel,North District,NA,NA,IL-Z,NA,2020-07-19,-6,7,24,-2,-23,7,north,7,-6,24,6.2857142857142865,-9.285714285714285,37.285714285714285,north,אזור צפון,2020-07-19north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-07-19,-4,13,59,-2,-23,7,akko,7,-4,59,6.142857142857143,-9.428571428571427,73.71428571428571,עכו,עכו,2020-07-19עכו,0
IL,Israel,North District,NA,NA,NA,NA,2020-07-19,9,NA,11,12,-18,2,golan,2,9,11,NA,-8.142857142857142,22,קצרין,קצרין,2020-07-19קצרין,1
IL,Israel,North District,NA,NA,NA,NA,2020-07-19,3,2,7,-6,-23,8,kinneret,8,3,7,7.428571428571428,3.8571428571428568,30.428571428571427,טבריה,טבריה,2020-07-19טבריה,6
IL,Israel,North District,NA,NA,NA,NA,2020-07-19,-12,21,40,-11,-23,8,tzfat,8,-12,40,NA,-8,56.99999999999999,צפת,צפת,2020-07-19צפת,2
IL,Israel,North District,NA,NA,NA,NA,2020-07-19,-9,-2,4,-3,-22,7,yizrael,7,-9,4,7.142857142857142,-13.714285714285712,11.857142857142858,עפולה,עפולה,2020-07-19עפולה,1
IL,Israel,South District,NA,NA,IL-D,NA,2020-07-19,-15,2,0,-23,-27,10,south,10,-15,0,8.142857142857142,-23.14285714285714,9.714285714285714,south,אזור דרום,2020-07-19south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-07-19,-24,3,2,-23,-27,11,ashkelon,11,-24,2,8.714285714285714,-29.28571428571428,26.71428571428571,אשקלון,אשקלון,2020-07-19אשקלון,4
IL,Israel,South District,NA,NA,NA,NA,2020-07-19,-7,4,-3,-22,-27,10,be'er-sheva,10,-7,-3,7.857142857142857,-17.142857142857142,0.2857142857142855,באר שבע,באר שבע,2020-07-19באר שבע,25
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-07-19,-26,-7,20,-38,-36,14,tlv,14,-26,20,11.428571428571429,-31.857142857142854,30.28571428571428,תל אביב-יפו,תל אביב-יפו,2020-07-19תל אביב-יפו,29
IL,Israel,NA,NA,NA,NA,NA,2020-07-20,-20,0,6,-22,-29,12,israel,12,-20,6,9.285714285714285,-25.57142857142857,17.428571428571427,israel,ישראל,2020-07-20israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-07-20,-20,3,13,-30,-31,13,center,13,-20,13,10.285714285714285,-27.57142857142857,20.142857142857142,center,אזור מרכז,2020-07-20center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-07-20,-13,2,44,-20,-29,12,hasharon,12,-13,44,9.428571428571427,-19.428571428571427,52.14285714285713,נתניה,נתניה,2020-07-20נתניה,4
IL,Israel,Center District,NA,NA,NA,NA,2020-07-20,-22,4,-13,-24,-32,14,petach tikva,14,-22,-13,11.285714285714286,-30.57142857142857,-9.285714285714286,פתח תקווה,פתח תקווה,2020-07-20פתח תקווה,38
IL,Israel,Center District,NA,NA,NA,NA,2020-07-20,-17,0,-34,-48,-31,14,ramla,14,-17,-34,11.428571428571429,-24.857142857142854,-33.285714285714285,רמלה,רמלה,2020-07-20רמלה,21
IL,Israel,Center District,NA,NA,NA,NA,2020-07-20,-21,2,13,-21,-29,13,rehovot,13,-21,13,10.285714285714285,-30.142857142857135,18.571428571428573,רחובות,רחובות,2020-07-20רחובות,24
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-07-20,-13,1,11,-20,-28,11,haifa-district,11,-13,11,8.714285714285714,-20.57142857142857,35.57142857142857,haifa-district,אזור חיפה,2020-07-20haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-20,-7,7,15,-14,-29,11,hadera,11,-7,15,8.571428571428571,-12.857142857142854,41.28571428571428,חדרה,חדרה,2020-07-20חדרה,5
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-20,-16,0,13,-21,-26,11,haifa,11,-16,13,9.142857142857142,-24.57142857142857,30.28571428571429,חיפה,חיפה,2020-07-20חיפה,22
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-07-20,-29,-5,-30,-25,-31,13,jerusalem,13,-29,-30,10.285714285714285,-33.57142857142857,-23.999999999999996,ירושלים,ירושלים,2020-07-20ירושלים,400
IL,Israel,North District,NA,NA,IL-Z,NA,2020-07-20,-5,4,29,-2,-23,8,north,8,-5,29,6.428571428571429,-9.857142857142856,34.857142857142854,north,אזור צפון,2020-07-20north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-07-20,-5,7,55,-2,-22,8,akko,8,-5,55,6.2857142857142865,-9.857142857142856,74.85714285714286,עכו,עכו,2020-07-20עכו,6
IL,Israel,North District,NA,NA,NA,NA,2020-07-20,-3,NA,42,5,-22,5,golan,5,-3,42,NA,-8.714285714285714,15.571428571428571,קצרין,קצרין,2020-07-20קצרין,3
IL,Israel,North District,NA,NA,NA,NA,2020-07-20,5,8,30,-3,-23,9,kinneret,9,5,30,7.571428571428569,2.142857142857143,25.714285714285715,טבריה,טבריה,2020-07-20טבריה,25
IL,Israel,North District,NA,NA,NA,NA,2020-07-20,-5,21,58,-5,-22,9,tzfat,9,-5,58,NA,-8.714285714285714,53.14285714285714,צפת,צפת,2020-07-20צפת,2
IL,Israel,North District,NA,NA,NA,NA,2020-07-20,-10,0,-2,-2,-23,9,yizrael,9,-10,-2,7.285714285714285,-14.285714285714285,11.142857142857142,עפולה,עפולה,2020-07-20עפולה,2
IL,Israel,South District,NA,NA,IL-D,NA,2020-07-20,-17,2,-1,-20,-25,10,south,10,-17,-1,8.285714285714285,-24,9,south,אזור דרום,2020-07-20south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-07-20,-23,2,23,-20,-25,11,ashkelon,11,-23,23,8.857142857142856,-29.999999999999993,26.428571428571427,אשקלון,אשקלון,2020-07-20אשקלון,22
IL,Israel,South District,NA,NA,NA,NA,2020-07-20,-12,5,-17,-19,-24,10,be'er-sheva,10,-12,-17,8.142857142857142,-17.857142857142858,-0.5714285714285716,באר שבע,באר שבע,2020-07-20באר שבע,78
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-07-20,-27,-6,23,-38,-35,14,tlv,14,-27,23,11.571428571428571,-32.14285714285714,30.285714285714285,תל אביב-יפו,תל אביב-יפו,2020-07-20תל אביב-יפו,86
IL,Israel,NA,NA,NA,NA,NA,2020-07-21,-22,0,12,-21,-30,11,israel,11,-22,12,9.428571428571429,-25.57142857142857,16.428571428571427,israel,ישראל,2020-07-21israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-07-21,-23,3,18,-29,-32,12,center,12,-23,18,10.285714285714285,-27.57142857142857,19.71428571428571,center,אזור מרכז,2020-07-21center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-07-21,-14,1,52,-21,-31,11,hasharon,11,-14,52,9.571428571428571,-19.142857142857142,50.28571428571429,נתניה,נתניה,2020-07-21נתניה,14
IL,Israel,Center District,NA,NA,NA,NA,2020-07-21,-26,2,-4,-22,-34,14,petach tikva,14,-26,-4,11.428571428571429,-30.57142857142857,-8.428571428571427,פתח תקווה,פתח תקווה,2020-07-21פתח תקווה,21
IL,Israel,Center District,NA,NA,NA,NA,2020-07-21,-21,0,-37,-46,-32,14,ramla,14,-21,-37,11.428571428571429,-24.71428571428571,-33.285714285714285,רמלה,רמלה,2020-07-21רמלה,14
IL,Israel,Center District,NA,NA,NA,NA,2020-07-21,-25,4,22,-22,-30,13,rehovot,13,-25,22,10.285714285714285,-30,18,רחובות,רחובות,2020-07-21רחובות,24
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-07-21,-17,3,21,-20,-29,10,haifa-district,10,-17,21,8.714285714285714,-20.71428571428571,35.42857142857143,haifa-district,אזור חיפה,2020-07-21haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-21,-8,8,23,-14,-29,10,hadera,10,-8,23,8.714285714285714,-13,39.14285714285714,חדרה,חדרה,2020-07-21חדרה,18
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-21,-20,2,24,-22,-27,11,haifa,11,-20,24,9.142857142857142,-24.428571428571423,31.999999999999996,חיפה,חיפה,2020-07-21חיפה,27
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-07-21,-28,-8,-16,-22,-32,12,jerusalem,12,-28,-16,10.42857142857143,-33.28571428571428,-23.14285714285714,ירושלים,ירושלים,2020-07-21ירושלים,450
IL,Israel,North District,NA,NA,IL-Z,NA,2020-07-21,-7,5,23,-2,-24,8,north,8,-7,23,6.428571428571429,-10.142857142857142,30.999999999999996,north,אזור צפון,2020-07-21north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-07-21,-7,6,63,0,-22,8,akko,8,-7,63,6.285714285714286,-10,76.14285714285714,עכו,עכו,2020-07-21עכו,12
IL,Israel,North District,NA,NA,NA,NA,2020-07-21,-12,NA,14,4,-20,4,golan,4,-12,14,NA,-8.714285714285714,7.571428571428571,קצרין,קצרין,2020-07-21קצרין,5
IL,Israel,North District,NA,NA,NA,NA,2020-07-21,7,7,39,0,-23,9,kinneret,9,7,39,7.7142857142857135,0.5714285714285714,20.14285714285714,טבריה,טבריה,2020-07-21טבריה,11
IL,Israel,North District,NA,NA,NA,NA,2020-07-21,-10,24,47,-7,-23,9,tzfat,9,-10,47,NA,-9,49.42857142857143,צפת,צפת,2020-07-21צפת,2
IL,Israel,North District,NA,NA,NA,NA,2020-07-21,-10,0,0,-3,-23,9,yizrael,9,-10,0,7.285714285714285,-14.285714285714285,8.142857142857142,עפולה,עפולה,2020-07-21עפולה,2
IL,Israel,South District,NA,NA,IL-D,NA,2020-07-21,-21,3,4,-20,-26,10,south,10,-21,4,8.428571428571429,-24.28571428571429,6.571428571428571,south,אזור דרום,2020-07-21south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-07-21,-26,3,20,-20,-26,10,ashkelon,10,-26,20,9,-29.999999999999993,22.857142857142858,אשקלון,אשקלון,2020-07-21אשקלון,18
IL,Israel,South District,NA,NA,NA,NA,2020-07-21,-16,5,-7,-19,-24,9,be'er-sheva,9,-16,-7,8.285714285714286,-18.14285714285714,-2.1428571428571423,באר שבע,באר שבע,2020-07-21באר שבע,43
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-07-21,-28,-6,29,-37,-36,14,tlv,14,-28,29,11.571428571428571,-32,30.28571428571428,תל אביב-יפו,תל אביב-יפו,2020-07-21תל אביב-יפו,67
IL,Israel,NA,NA,NA,NA,NA,2020-07-22,-22,0,10,-21,-29,11,israel,11,-22,10,9.428571428571429,-25.571428571428573,15.714285714285712,israel,ישראל,2020-07-22israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-07-22,-22,2,20,-28,-31,12,center,12,-22,20,10.285714285714285,-27.714285714285715,19.000000000000004,center,אזור מרכז,2020-07-22center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-07-22,-17,-1,53,-19,-31,11,hasharon,11,-17,53,9.571428571428571,-19.571428571428573,47.714285714285715,נתניה,נתניה,2020-07-22נתניה,12
IL,Israel,Center District,NA,NA,NA,NA,2020-07-22,-26,3,0,-23,-33,14,petach tikva,14,-26,0,11.571428571428571,-30.571428571428573,-8.142857142857142,פתח תקווה,פתח תקווה,2020-07-22פתח תקווה,39
IL,Israel,Center District,NA,NA,NA,NA,2020-07-22,-20,-3,-29,-45,-32,14,ramla,14,-20,-29,11.428571428571429,-24.428571428571423,-32.857142857142854,רמלה,רמלה,2020-07-22רמלה,12
IL,Israel,Center District,NA,NA,NA,NA,2020-07-22,-25,4,20,-21,-29,12,rehovot,12,-25,20,10.285714285714285,-30.285714285714285,17.142857142857142,רחובות,רחובות,2020-07-22רחובות,19
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-07-22,-16,3,20,-19,-27,10,haifa-district,10,-16,20,8.714285714285714,-21,34.28571428571429,haifa-district,אזור חיפה,2020-07-22haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-22,-10,5,9,-13,-29,10,hadera,10,-10,9,8.714285714285714,-13.14285714285714,36.142857142857146,חדרה,חדרה,2020-07-22חדרה,7
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-22,-19,2,30,-21,-26,11,haifa,11,-19,30,9.142857142857142,-24.57142857142857,32.285714285714285,חיפה,חיפה,2020-07-22חיפה,20
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-07-22,-31,-8,-30,-22,-30,13,jerusalem,13,-31,-30,10.428571428571429,-32.57142857142857,-20.14285714285714,ירושלים,ירושלים,2020-07-22ירושלים,423
IL,Israel,North District,NA,NA,IL-Z,NA,2020-07-22,-7,6,18,-1,-23,8,north,8,-7,18,6.428571428571429,-10.285714285714285,29.714285714285708,north,אזור צפון,2020-07-22north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-07-22,-4,8,71,3,-22,7,akko,7,-4,71,6.285714285714285,-9.857142857142854,76.71428571428572,עכו,עכו,2020-07-22עכו,8
IL,Israel,North District,NA,NA,NA,NA,2020-07-22,-1,NA,-17,-2,-21,5,golan,5,-1,-17,NA,-9.285714285714285,4.857142857142858,קצרין,קצרין,2020-07-22קצרין,7
IL,Israel,North District,NA,NA,NA,NA,2020-07-22,-2,3,11,0,-24,9,kinneret,9,-2,11,7.7142857142857135,-0.7142857142857135,16.142857142857142,טבריה,טבריה,2020-07-22טבריה,5
IL,Israel,North District,NA,NA,NA,NA,2020-07-22,-12,20,26,-3,-21,9,tzfat,9,-12,26,NA,-8.714285714285714,49.714285714285715,צפת,צפת,2020-07-22צפת,5
IL,Israel,North District,NA,NA,NA,NA,2020-07-22,-11,-2,0,-4,-24,9,yizrael,9,-11,0,7.285714285714286,-14.428571428571427,6.57142857142857,עפולה,עפולה,2020-07-22עפולה,3
IL,Israel,South District,NA,NA,IL-D,NA,2020-07-22,-23,2,-10,-21,-25,10,south,10,-23,-10,8.571428571428571,-24.71428571428571,4.857142857142855,south,אזור דרום,2020-07-22south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-07-22,-26,2,-5,-20,-25,11,ashkelon,11,-26,-5,8.999999999999998,-30.428571428571427,20.999999999999996,אשקלון,אשקלון,2020-07-22אשקלון,16
IL,Israel,South District,NA,NA,NA,NA,2020-07-22,-16,2,-8,-21,-24,10,be'er-sheva,10,-16,-8,8.571428571428571,-18.57142857142857,-4.142857142857142,באר שבע,באר שבע,2020-07-22באר שבע,49
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-07-22,-29,-6,28,-38,-34,14,tlv,14,-29,28,11.428571428571429,-31.857142857142854,29.285714285714285,תל אביב-יפו,תל אביב-יפו,2020-07-22תל אביב-יפו,69
IL,Israel,NA,NA,NA,NA,NA,2020-07-23,-24,0,12,-23,-29,12,israel,12,-24,12,9.428571428571427,-25.999999999999996,14.714285714285714,israel,ישראל,2020-07-23israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-07-23,-25,1,15,-31,-31,13,center,13,-25,15,10.428571428571429,-28,17.999999999999996,center,אזור מרכז,2020-07-23center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-07-23,-17,0,63,-22,-30,12,hasharon,12,-17,63,9.714285714285714,-20,46.714285714285715,נתניה,נתניה,2020-07-23נתניה,24
IL,Israel,Center District,NA,NA,NA,NA,2020-07-23,-26,1,-12,-25,-33,14,petach tikva,14,-26,-12,11.571428571428571,-30.71428571428572,-8.571428571428571,פתח תקווה,פתח תקווה,2020-07-23פתח תקווה,32
IL,Israel,Center District,NA,NA,NA,NA,2020-07-23,-23,-4,-37,-49,-32,14,ramla,14,-23,-37,11.428571428571429,-24.428571428571427,-32.71428571428571,רמלה,רמלה,2020-07-23רמלה,23
IL,Israel,Center District,NA,NA,NA,NA,2020-07-23,-26,2,14,-23,-30,12,rehovot,12,-26,14,10.285714285714286,-30.57142857142857,15.714285714285714,רחובות,רחובות,2020-07-23רחובות,19
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-07-23,-18,4,34,-20,-28,11,haifa-district,11,-18,34,8.714285714285714,-21.285714285714285,33.14285714285714,haifa-district,אזור חיפה,2020-07-23haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-23,-12,6,25,-14,-29,11,hadera,11,-12,25,8.714285714285714,-13.285714285714285,34.857142857142854,חדרה,חדרה,2020-07-23חדרה,23
IL,Israel,Haifa District,NA,NA,NA,NA,2020-07-23,-20,3,41,-22,-27,11,haifa,11,-20,41,9.142857142857142,-24.857142857142858,31.428571428571427,חיפה,חיפה,2020-07-23חיפה,24
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-07-23,-32,-11,-26,-27,-29,14,jerusalem,14,-32,-26,10.571428571428571,-32.857142857142854,-20.285714285714285,ירושלים,ירושלים,2020-07-23ירושלים,428
IL,Israel,North District,NA,NA,IL-Z,NA,2020-07-23,-8,7,27,-2,-24,8,north,8,-8,27,6.428571428571427,-10.714285714285714,27.857142857142858,north,אזור צפון,2020-07-23north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-07-23,-6,8,79,1,-23,8,akko,8,-6,79,6.285714285714285,-10.14285714285714,76.14285714285715,עכו,עכו,2020-07-23עכו,8
IL,Israel,North District,NA,NA,NA,NA,2020-07-23,-12,17,2,8,-22,6,golan,6,-12,2,NA,-10.57142857142857,-0.5714285714285712,קצרין,קצרין,2020-07-23קצרין,1
